"Plot Title: 42_2_s1"
"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 20566220, SEN S/N: 20566220)","Water Level, meters (LGR S/N: 20566220)"
5070,03/03/20 05:08:07 PM,92.402,0.112
5071,03/03/20 05:18:07 PM,92.382,0.112
5072,03/03/20 05:28:07 PM,92.382,0.114
5073,03/03/20 05:38:07 PM,92.382,0.115
5074,03/03/20 05:48:07 PM,92.372,0.116
5075,03/03/20 05:58:07 PM,92.341,0.116
5076,03/03/20 06:08:07 PM,92.311,0.113
5077,03/03/20 06:18:07 PM,92.311,0.115
5078,03/03/20 06:28:07 PM,92.291,0.115
5079,03/03/20 06:38:07 PM,92.271,0.115
5080,03/03/20 06:48:07 PM,92.250,0.116
5081,03/03/20 06:58:07 PM,92.220,0.115
5082,03/03/20 07:08:07 PM,92.210,0.116
5083,03/03/20 07:18:07 PM,92.200,0.118
5084,03/03/20 07:28:07 PM,92.180,0.117
5085,03/03/20 07:38:07 PM,92.159,0.118
5086,03/03/20 07:48:07 PM,92.159,0.120
5087,03/03/20 07:58:07 PM,92.149,0.121
5088,03/03/20 08:08:07 PM,92.129,0.122
5089,03/03/20 08:18:07 PM,92.119,0.124
5090,03/03/20 08:28:07 PM,92.149,0.128
5091,03/03/20 08:38:07 PM,92.170,0.130
5092,03/03/20 08:48:07 PM,92.190,0.135
5093,03/03/20 08:58:07 PM,92.210,0.139
5094,03/03/20 09:08:07 PM,92.220,0.142
5095,03/03/20 09:18:07 PM,92.271,0.148
5096,03/03/20 09:28:07 PM,92.372,0.161
5097,03/03/20 09:38:07 PM,92.422,0.172
5098,03/03/20 09:48:07 PM,92.463,0.178
5099,03/03/20 09:58:07 PM,92.493,0.184
5100,03/03/20 10:08:07 PM,92.493,0.187
5101,03/03/20 10:18:07 PM,92.513,0.190
5102,03/03/20 10:28:07 PM,92.523,0.194
5103,03/03/20 10:38:07 PM,92.523,0.195
5104,03/03/20 10:48:07 PM,92.532,0.196
5105,03/03/20 10:58:07 PM,92.532,0.199
5106,03/03/20 11:08:07 PM,92.522,0.198
5107,03/03/20 11:18:07 PM,92.532,0.201
5108,03/03/20 11:28:07 PM,92.522,0.203
5109,03/03/20 11:38:07 PM,92.532,0.205
5110,03/03/20 11:48:07 PM,92.492,0.203
5111,03/03/20 11:58:07 PM,92.482,0.203
5112,03/04/20 12:08:07 AM,92.472,0.206
5113,03/04/20 12:18:07 AM,92.472,0.207
5114,03/04/20 12:28:07 AM,92.462,0.206
5115,03/04/20 12:38:07 AM,92.512,0.209
5116,03/04/20 12:48:07 AM,92.482,0.206
5117,03/04/20 12:58:07 AM,92.472,0.209
5118,03/04/20 01:08:07 AM,92.451,0.209
5119,03/04/20 01:18:07 AM,92.381,0.206
5120,03/04/20 01:28:07 AM,92.381,0.206
5121,03/04/20 01:38:07 AM,92.371,0.205
5122,03/04/20 01:48:07 AM,92.391,0.202
5123,03/04/20 01:58:07 AM,92.411,0.204
5124,03/04/20 02:08:07 AM,92.391,0.202
5125,03/04/20 02:18:07 AM,92.401,0.204
5126,03/04/20 02:28:07 AM,92.350,0.199
5127,03/04/20 02:38:07 AM,92.269,0.201
5128,03/04/20 02:48:07 AM,92.290,0.199
5129,03/04/20 02:58:07 AM,92.310,0.198
5130,03/04/20 03:08:07 AM,92.300,0.196
5131,03/04/20 03:18:07 AM,92.330,0.199
5132,03/04/20 03:28:07 AM,92.320,0.194
5133,03/04/20 03:38:07 AM,92.330,0.193
5134,03/04/20 03:48:07 AM,92.350,0.195
5135,03/04/20 03:58:07 AM,92.371,0.196
5136,03/04/20 04:08:07 AM,92.350,0.194
5137,03/04/20 04:18:07 AM,92.350,0.192
5138,03/04/20 04:28:07 AM,92.360,0.192
5139,03/04/20 04:38:07 AM,92.330,0.189
5140,03/04/20 04:48:07 AM,92.300,0.189
5141,03/04/20 04:58:07 AM,92.319,0.190
5142,03/04/20 05:08:07 AM,92.319,0.186
5143,03/04/20 05:18:07 AM,92.359,0.186
5144,03/04/20 05:28:07 AM,92.339,0.183
5145,03/04/20 05:38:07 AM,92.349,0.183
5146,03/04/20 05:48:07 AM,92.339,0.180
5147,03/04/20 05:58:07 AM,92.369,0.180
5148,03/04/20 06:08:07 AM,92.390,0.178
5149,03/04/20 06:18:07 AM,92.380,0.178
5150,03/04/20 06:28:07 AM,92.359,0.176
5151,03/04/20 06:38:07 AM,92.359,0.174
5152,03/04/20 06:48:07 AM,92.369,0.174
5153,03/04/20 06:58:07 AM,92.359,0.173
5154,03/04/20 07:08:07 AM,92.339,0.169
5155,03/04/20 07:18:07 AM,92.339,0.167
5156,03/04/20 07:28:07 AM,92.359,0.167
5157,03/04/20 07:38:07 AM,92.359,0.164
5158,03/04/20 07:48:07 AM,92.380,0.165
5159,03/04/20 07:58:07 AM,92.359,0.163
5160,03/04/20 08:08:07 AM,92.329,0.157
5161,03/04/20 08:18:07 AM,92.329,0.156
5162,03/04/20 08:28:07 AM,92.349,0.157
5163,03/04/20 08:38:07 AM,92.319,0.153
5164,03/04/20 08:48:07 AM,92.299,0.152
5165,03/04/20 08:58:07 AM,92.319,0.151
5166,03/04/20 09:08:07 AM,92.319,0.151
5167,03/04/20 09:18:07 AM,92.299,0.148
5168,03/04/20 09:28:07 AM,92.299,0.147
5169,03/04/20 09:38:07 AM,92.319,0.148
5170,03/04/20 09:48:07 AM,92.309,0.149
5171,03/04/20 09:58:07 AM,92.299,0.147
5172,03/04/20 10:08:07 AM,92.309,0.146
5173,03/04/20 10:18:07 AM,92.309,0.144
5174,03/04/20 10:28:07 AM,92.309,0.144
5175,03/04/20 10:38:07 AM,92.329,0.144
5176,03/04/20 10:48:07 AM,92.339,0.142
5177,03/04/20 10:58:07 AM,92.309,0.139
5178,03/04/20 11:08:07 AM,92.278,0.135
5179,03/04/20 11:18:07 AM,92.258,0.137
5180,03/04/20 11:28:07 AM,92.218,0.130
5181,03/04/20 11:38:07 AM,92.248,0.134
5182,03/04/20 11:48:07 AM,92.218,0.128
5183,03/04/20 11:58:07 AM,92.218,0.128
5184,03/04/20 12:08:07 PM,92.228,0.129
5185,03/04/20 12:18:07 PM,92.218,0.129
5186,03/04/20 12:28:07 PM,92.218,0.126
5187,03/04/20 12:38:07 PM,92.218,0.127
5188,03/04/20 12:48:07 PM,92.218,0.127
5189,03/04/20 12:58:07 PM,92.208,0.120
5190,03/04/20 01:08:07 PM,92.147,0.121
5191,03/04/20 01:18:07 PM,92.187,0.123
5192,03/04/20 01:28:07 PM,92.218,0.122
5193,03/04/20 01:38:07 PM,92.258,0.125
5194,03/04/20 01:48:07 PM,92.248,0.124
5195,03/04/20 01:58:07 PM,92.238,0.121
5196,03/04/20 02:08:07 PM,92.278,0.126
5197,03/04/20 02:18:07 PM,92.238,0.116
5198,03/04/20 02:28:07 PM,92.289,0.120
5199,03/04/20 02:38:07 PM,92.278,0.121
5200,03/04/20 02:48:07 PM,92.299,0.122
5201,03/04/20 02:58:07 PM,92.339,0.123
5202,03/04/20 03:08:07 PM,92.349,0.124
5203,03/04/20 03:18:07 PM,92.359,0.122
5204,03/04/20 03:28:07 PM,92.380,0.123
5205,03/04/20 03:38:07 PM,92.359,0.116
5206,03/04/20 03:48:07 PM,92.420,0.119
5207,03/04/20 03:58:07 PM,92.450,0.121
5208,03/04/20 04:08:07 PM,92.460,0.119
5209,03/04/20 04:18:07 PM,92.511,0.124
5210,03/04/20 04:28:07 PM,92.521,0.123
5211,03/04/20 04:38:07 PM,92.531,0.124
5212,03/04/20 04:48:07 PM,92.541,0.124
5213,03/04/20 04:58:07 PM,92.572,0.124
5214,03/04/20 05:08:07 PM,92.592,0.126
5215,03/04/20 05:18:07 PM,92.632,0.127
5216,03/04/20 05:28:07 PM,92.612,0.123
5217,03/04/20 05:38:07 PM,92.612,0.120
5218,03/04/20 05:48:07 PM,92.632,0.120
5219,03/04/20 05:58:07 PM,92.653,0.123
5220,03/04/20 06:08:07 PM,92.673,0.123
5221,03/04/20 06:18:07 PM,92.693,0.122
5222,03/04/20 06:28:07 PM,92.713,0.120
5223,03/04/20 06:38:07 PM,92.754,0.123
5224,03/04/20 06:48:07 PM,92.733,0.122
5225,03/04/20 06:58:07 PM,92.754,0.124
5226,03/04/20 07:08:07 PM,92.733,0.122
5227,03/04/20 07:18:07 PM,92.754,0.122
5228,03/04/20 07:28:07 PM,92.744,0.119
5229,03/04/20 07:38:07 PM,92.764,0.119
5230,03/04/20 07:48:07 PM,92.754,0.119
5231,03/04/20 07:58:07 PM,92.764,0.120
5232,03/04/20 08:08:07 PM,92.764,0.119
5233,03/04/20 08:18:07 PM,92.764,0.119
5234,03/04/20 08:28:07 PM,92.774,0.119
5235,03/04/20 08:38:07 PM,92.774,0.119
5236,03/04/20 08:48:07 PM,92.764,0.119
5237,03/04/20 08:58:07 PM,92.764,0.118
5238,03/04/20 09:08:07 PM,92.754,0.119
5239,03/04/20 09:18:07 PM,92.764,0.118
5240,03/04/20 09:28:07 PM,92.774,0.118
5241,03/04/20 09:38:07 PM,92.774,0.116
5242,03/04/20 09:48:07 PM,92.784,0.116
5243,03/04/20 09:58:07 PM,92.774,0.118
5244,03/04/20 10:08:07 PM,92.754,0.115
5245,03/04/20 10:18:07 PM,92.754,0.118
5246,03/04/20 10:28:07 PM,92.754,0.119
5247,03/04/20 10:38:07 PM,92.754,0.115
5248,03/04/20 10:48:07 PM,92.774,0.115
5249,03/04/20 10:58:07 PM,92.774,0.116
5250,03/04/20 11:08:07 PM,92.774,0.114
5251,03/04/20 11:18:07 PM,92.784,0.115
5252,03/04/20 11:28:07 PM,92.794,0.114
5253,03/04/20 11:38:07 PM,92.794,0.114
5254,03/04/20 11:48:07 PM,92.794,0.114
5255,03/04/20 11:58:07 PM,92.794,0.114
5256,03/05/20 12:08:07 AM,92.784,0.114
5257,03/05/20 12:18:07 AM,92.784,0.112
5258,03/05/20 12:28:07 AM,92.794,0.112
5259,03/05/20 12:38:07 AM,92.794,0.112
5260,03/05/20 12:48:07 AM,92.794,0.110
5261,03/05/20 12:58:07 AM,92.804,0.110
5262,03/05/20 01:08:07 AM,92.835,0.112
5263,03/05/20 01:18:07 AM,92.824,0.109
5264,03/05/20 01:28:07 AM,92.845,0.111
5265,03/05/20 01:38:07 AM,92.845,0.110
5266,03/05/20 01:48:07 AM,92.855,0.110
5267,03/05/20 01:58:07 AM,92.875,0.110
5268,03/05/20 02:08:07 AM,92.905,0.111
5269,03/05/20 02:18:07 AM,92.905,0.109
5270,03/05/20 02:28:07 AM,92.885,0.107
5271,03/05/20 02:38:07 AM,92.895,0.108
5272,03/05/20 02:48:07 AM,92.905,0.108
5273,03/05/20 02:58:07 AM,92.875,0.105
5274,03/05/20 03:08:07 AM,92.905,0.107
5275,03/05/20 03:18:07 AM,92.905,0.105
5276,03/05/20 03:28:07 AM,92.915,0.105
5277,03/05/20 03:38:07 AM,92.926,0.105
5278,03/05/20 03:48:07 AM,92.936,0.106
5279,03/05/20 03:58:07 AM,92.936,0.105
5280,03/05/20 04:08:07 AM,92.956,0.104
5281,03/05/20 04:18:07 AM,92.966,0.105
5282,03/05/20 04:28:07 AM,92.976,0.103
5283,03/05/20 04:38:07 AM,93.006,0.105
5284,03/05/20 04:48:07 AM,93.027,0.106
5285,03/05/20 04:58:07 AM,93.047,0.105
5286,03/05/20 05:08:07 AM,93.047,0.104
5287,03/05/20 05:18:07 AM,93.077,0.105
5288,03/05/20 05:28:07 AM,93.087,0.099
5289,03/05/20 05:38:07 AM,93.108,0.102
5290,03/05/20 05:48:07 AM,93.168,0.107
5291,03/05/20 05:58:07 AM,93.158,0.102
5292,03/05/20 06:08:07 AM,93.199,0.105
5293,03/05/20 06:18:07 AM,93.188,0.102
